bloc;trait;arbre;piege;date;nb.larves;nb.inflo.piege;nb.inflo;nb.inflo.morte;nb.larves.estima;nb.jours;larve;observations
2;enh.haut;38;B;20/09/17;0;0;9;38;NA;5;#DIV/0!;NA
2;enh.haut;38;A;22/09/17;2;3;9;22;6;2;0,333333333333333;NA
2;enh.haut;38;B;22/09/17;0;0;9;22;NA;2;#DIV/0!;NA
2;enh.haut;38;A;26/09/17;1;2;13;36;6,5;4;0,125;NA
2;enh.haut;38;B;26/09/17;0;0;13;36;NA;4;#DIV/0!;NA
2;enh.haut;38;A;29/09/17;1;2;5;41;2,5;3;0,166666666666667;NA
2;enh.haut;38;B;29/09/17;3;2;5;41;7,5;3;0,5;NA
2;enh.haut;38;A;03/10/17;1;1;9;26;9;4;0,25;NA
2;enh.haut;38;B;03/10/17;0;1;9;26;0;4;0;NA
2;enh.haut;38;A;06/10/17;0;2;13;26;0;3;0;NA
2;enh.haut;38;B;06/10/17;0;0;13;26;NA;3;#DIV/0!;NA
2;enh.haut;39;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;39;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;39;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;39;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;39;A;16/08/17;2;1;7;NA;14;8;0,25;NA
2;enh.haut;39;A;18/08/17;12;4;10;0;30;2;1,5;deplace
2;enh.haut;39;B;18/08/17;0;0;10;0;NA;2;#DIV/0!;NA
2;enh.haut;39;A;23/08/17;0;4;5;0;0;5;0;deplace
2;enh.haut;39;B;23/08/17;0;1;5;0;0;5;0;NA
2;enh.haut;39;A;25/08/17;3;3;5;0;5;2;0,5;NA
2;enh.haut;39;B;25/08/17;1;1;5;0;5;2;0,5;NA
2;enh.haut;39;A;29/08/17;0;1;9;1;0;4;0;NA
2;enh.haut;39;B;29/08/17;1;1;9;1;9;4;0,25;NA
2;enh.haut;39;A;01/09/17;0;1;3;2;0;3;0;deplace_incline
2;enh.haut;39;B;01/09/17;0;1;3;2;0;3;0;nivo4
2;enh.haut;39;A;06/09/17;0;1;2;0;0;5;0;NA
2;enh.haut;39;B;06/09/17;0;1;2;0;0;5;0;NA
2;enh.haut;39;A;08/09/17;0;1;5;3;0;2;0;NA
2;enh.haut;39;B;08/09/17;0;1;5;3;0;2;0;NA
2;enh.haut;39;A;13/09/17;0;0;1;0;NA;5;#DIV/0!;NA
2;enh.haut;39;B;13/09/17;0;1;1;0;0;5;0;NA
2;enh.haut;39;A;15/09/17;0;0;1;2;NA;2;#DIV/0!;NA
2;enh.haut;39;B;15/09/17;0;1;1;2;0;2;0;NA
2;enh.haut;39;A;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;39;B;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;39;A;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;39;B;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;39;A;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;39;B;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;39;A;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;39;B;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;39;A;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;39;B;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;39;A;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;39;B;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;51;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;51;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;51;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;51;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.haut;51;A;16/08/17;0;0;0;0;NA;8;#DIV/0!;NA
2;enh.haut;51;A;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;51;B;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;51;A;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;51;B;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;51;A;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;51;B;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;51;A;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;51;B;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;51;A;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;51;B;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;51;A;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;51;B;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;51;A;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;51;B;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;51;A;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;51;B;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;51;A;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;51;B;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;51;A;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;51;B;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.haut;51;A;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;51;B;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.haut;51;A;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;51;B;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;51;A;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;51;B;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;51;A;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;51;B;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.haut;51;A;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.haut;51;B;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;2;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;2;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;2;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;2;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;2;A;16/08/17;0;0;0;0;NA;8;#DIV/0!;NA
2;enh.ras;2;A;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;2;B;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;2;A;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;2;B;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;2;A;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;2;B;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;2;A;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;2;B;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;2;A;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;2;B;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;2;A;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;2;B;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;2;A;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;2;B;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;2;A;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;2;B;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;2;A;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;2;B;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;2;A;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;2;B;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;2;A;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;2;B;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;2;A;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;2;B;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;2;A;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;2;B;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;2;A;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;2;B;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;2;A;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;2;B;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;5;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;5;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;5;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;5;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;5;A;16/08/17;0;0;0;0;NA;8;#DIV/0!;NA
2;enh.ras;5;A;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;5;B;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;5;A;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;5;B;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;5;A;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;5;B;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;5;A;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;5;B;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;5;A;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;5;B;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;5;A;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;5;B;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;5;A;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;5;B;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;5;A;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;5;B;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;5;A;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;5;B;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;5;A;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;5;B;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;5;A;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;5;B;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;5;A;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;5;B;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;5;A;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;5;B;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;5;A;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;5;B;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;5;A;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;5;B;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;17;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;17;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;17;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;17;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;17;A;16/08/17;0;0;0;0;NA;8;#DIV/0!;NA
2;enh.ras;17;A;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;17;B;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;17;A;23/08/17;1;0;0;0;NA;5;#DIV/0!;arbre18_fleuri
2;enh.ras;17;B;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;17;A;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;17;B;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;17;A;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;17;B;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;17;A;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;17;B;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;17;A;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;17;B;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;17;A;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;17;B;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;17;A;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;17;B;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;17;A;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;17;B;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;17;A;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;17;B;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;17;A;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;17;B;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;17;A;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;17;B;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;17;A;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;17;B;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;17;A;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;17;B;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;17;A;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;17;B;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;19;A;06/09/17;225;9;300;22;7500;5;5;Floraison-importante
2;enh.ras;19;B;06/09/17;58;8;300;22;2175;5;1,45;Floraison-importante
2;enh.ras;19;A;08/09/17;21;3;395;5;2765;2;3,5;Floraison-importante
2;enh.ras;19;B;08/09/17;3;7;395;5;169,2857143;2;0,214285714285714;Floraison-importante
2;enh.ras;19;A;13/09/17;10;3;160;65;533,3333333;5;0,666666666666667;Floraison-importante_bcp-attaque_inflo_nivo4&5
2;enh.ras;19;B;13/09/17;2;4;160;65;80;5;0,1;Floraison-importante_bcp-attaque_inflo_nivo4&5
2;enh.ras;19;A;15/09/17;7;1;41;74;287;2;3,5;Floraison-importante_bcp-attaque_inflo_nivo4&5
2;enh.ras;19;B;15/09/17;0;2;41;74;0;2;0;deplace_floraison-importante_bcp-attaque_inflo_nivo4&5
2;enh.ras;19;A;20/09/17;1;0;56;213;NA;5;#DIV/0!;deplace
2;enh.ras;19;B;20/09/17;1;3;56;213;18,66666667;5;0,066666666666667;lezard
2;enh.ras;19;A;22/09/17;1;3;40;174;13,33333333;2;0,166666666666667;deplace
2;enh.ras;19;B;22/09/17;0;5;40;174;0;2;0;NA
2;enh.ras;19;A;26/09/17;0;0;7;301;NA;4;#DIV/0!;Floraison-importante_bcp-attaque_inflo_nivo4&5
2;enh.ras;19;B;26/09/17;0;2;7;301;0;4;0;Floraison-importante_bcp-attaque_inflo_nivo4&5
2;enh.ras;19;A;29/09/17;0;0;0;442;NA;3;#DIV/0!;fin_floraison_absce_fruit
2;enh.ras;19;B;29/09/17;0;0;0;442;NA;3;#DIV/0!;fin_floraison_absce_fruit
2;enh.ras;19;A;03/10/17;0;0;0;372;NA;4;#DIV/0!;fin_floraison_absce_fruit
2;enh.ras;19;B;03/10/17;0;0;0;372;NA;4;#DIV/0!;fin_floraison_absce_fruit
2;enh.ras;19;A;06/10/17;0;0;0;330;NA;3;#DIV/0!;fin_floraison_absce_fruit
2;enh.ras;19;B;06/10/17;0;0;0;330;NA;3;#DIV/0!;fin_floraison_absce_fruit
2;enh.ras;25;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;25;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;25;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;25;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;25;A;16/08/17;0;0;0;0;NA;8;#DIV/0!;NA
2;enh.ras;25;A;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;25;B;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;25;A;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;25;B;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;25;A;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;25;B;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;25;A;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;25;B;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;25;A;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;25;B;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;25;A;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;25;B;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;25;A;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;25;B;08/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;25;A;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;25;B;13/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;25;A;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;25;B;15/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;25;A;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;25;B;20/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;25;A;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;25;B;22/09/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;25;A;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;25;B;26/09/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;25;A;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;25;B;29/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;25;A;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;25;B;03/10/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;25;A;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;25;B;06/10/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;33;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;33;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;33;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;33;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;33;A;16/08/17;0;0;0;0;NA;8;#DIV/0!;NA
2;enh.ras;33;A;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;33;B;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;33;A;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;33;B;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;33;A;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;33;B;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;33;A;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;33;B;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;33;A;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;33;B;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;33;A;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;33;B;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;33;A;08/09/17;0;0;3;0;NA;2;#DIV/0!;deplace
2;enh.ras;33;B;08/09/17;0;0;3;0;NA;2;#DIV/0!;deplace
2;enh.ras;33;A;13/09/17;8;3;4;0;10,66666667;5;0,533333333333333;NA
2;enh.ras;33;B;13/09/17;0;1;4;0;0;5;0;NA
2;enh.ras;33;A;15/09/17;0;3;7;0;0;2;0;NA
2;enh.ras;33;B;15/09/17;0;1;7;0;0;2;0;NA
2;enh.ras;33;A;20/09/17;0;0;4;3;NA;5;#DIV/0!;deplace
2;enh.ras;33;B;20/09/17;0;0;4;3;NA;5;#DIV/0!;deplace
2;enh.ras;33;A;22/09/17;0;2;6;5;0;2;0;NA
2;enh.ras;33;B;22/09/17;0;0;6;5;NA;2;#DIV/0!;NA
2;enh.ras;33;A;26/09/17;0;1;3;11;0;4;0;NA
2;enh.ras;33;B;26/09/17;0;0;3;11;NA;4;#DIV/0!;NA
2;enh.ras;33;A;29/09/17;0;0;0;7;NA;3;#DIV/0!;NA
2;enh.ras;33;B;29/09/17;0;0;0;7;NA;3;#DIV/0!;NA
2;enh.ras;33;A;03/10/17;0;0;0;1;NA;4;#DIV/0!;NA
2;enh.ras;33;B;03/10/17;0;0;0;1;NA;4;#DIV/0!;NA
2;enh.ras;33;A;06/10/17;0;0;0;1;NA;3;#DIV/0!;NA
2;enh.ras;33;B;06/10/17;0;0;0;1;NA;3;#DIV/0!;NA
2;enh.ras;36;A;06/09/17;6;5;421;35;505,2;5;0,24;Floraison-importante
2;enh.ras;36;B;06/09/17;7;4;421;35;736,75;5;0,35;Floraison-importante
2;enh.ras;36;A;08/09/17;0;4;481;55;0;2;0;deplace
2;enh.ras;36;B;08/09/17;2;4;481;55;240,5;2;0,25;deplace
2;enh.ras;36;A;13/09/17;2;4;315;141;157,5;5;0,1;Floraison-importante_bcp-attaque_inflo_nivo4&5
2;enh.ras;36;B;13/09/17;2;3;315;141;210;5;0,133333333333333;Floraison-importante_bcp-attaque_inflo_nivo4&5
2;enh.ras;36;A;15/09/17;0;4;152;229;0;2;0;bcp-attaque_inflo_nivo4&5
2;enh.ras;36;B;15/09/17;0;0;152;229;NA;2;#DIV/0!;bcp-attaque_inflo_nivo4&5
2;enh.ras;36;A;20/09/17;0;0;10;295;NA;5;#DIV/0!;bcp-attaque_inflo_nivo4&5
2;enh.ras;36;B;20/09/17;0;0;10;295;NA;5;#DIV/0!;bcp-attaque_inflo_nivo4&5
2;enh.ras;36;A;22/09/17;0;2;12;264;0;2;0;bcp-attaque_inflo_nivo4&5
2;enh.ras;36;B;22/09/17;0;3;12;264;0;2;0;bcp-attaque_inflo_nivo4&5
2;enh.ras;36;A;26/09/17;0;0;0;212;NA;4;#DIV/0!;bcp-attaque_inflo_nivo4&5
2;enh.ras;36;B;26/09/17;0;0;0;212;NA;4;#DIV/0!;bcp-attaque_inflo_nivo4&5
2;enh.ras;36;A;29/09/17;0;0;0;374;NA;3;#DIV/0!;fin_floraison_absce_fruit
2;enh.ras;36;B;29/09/17;0;0;0;374;NA;3;#DIV/0!;fin_floraison_absce_fruit
2;enh.ras;36;A;03/10/17;0;0;0;276;NA;4;#DIV/0!;fin_floraison_absce_fruit
2;enh.ras;36;B;03/10/17;0;0;0;276;NA;4;#DIV/0!;fin_floraison_absce_fruit
2;enh.ras;36;A;06/10/17;0;0;0;260;NA;3;#DIV/0!;NA
2;enh.ras;36;B;06/10/17;0;0;0;260;NA;3;#DIV/0!;NA
2;enh.ras;43;A;18/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;43;A;25/07/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;43;A;01/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;43;A;08/08/17;0;0;0;NA;NA;7;#DIV/0!;NA
2;enh.ras;43;A;16/08/17;0;0;0;0;NA;8;#DIV/0!;NA
2;enh.ras;43;A;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;43;B;18/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;43;A;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;43;B;23/08/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;43;A;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;43;B;25/08/17;0;0;0;0;NA;2;#DIV/0!;NA
2;enh.ras;43;A;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;43;B;29/08/17;0;0;0;0;NA;4;#DIV/0!;NA
2;enh.ras;43;A;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;43;B;01/09/17;0;0;0;0;NA;3;#DIV/0!;NA
2;enh.ras;43;A;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;43;B;06/09/17;0;0;0;0;NA;5;#DIV/0!;NA
2;enh.ras;43;A;08/09/17;0;0;2;0;NA;2;#DIV/0!;NA
2;enh.ras;43;B;08/09/17;0;0;2;0;NA;2;#DIV/0!;deplace
2;enh.ras;43;A;13/09/17;0;2;3;0;0;5;0;NA
2;enh.ras;43;B;13/09/17;3;0;3;0;NA;5;#DIV/0!;NA
2;enh.ras;43;A;15/09/17;0;0;3;2;NA;2;#DIV/0!;NA
2;enh.ras;43;B;15/09/17;4;2;3;2;6;2;1;NA
2;enh.ras;43;A;20/09/17;0;0;2;4;NA;5;#DIV/0!;NA
2;enh.ras;43;B;20/09/17;14;2;2;4;14;5;1,4;NA
2;enh.ras;43;A;22/09/17;0;0;3;3;NA;2;#DIV/0!;NA
2;enh.ras;43;B;22/09/17;2;1;3;3;6;2;1;NA
2;enh.ras;43;A;26/09/17;0;0;0;6;NA;4;#DIV/0!;NA
2;enh.ras;43;B;26/09/17;0;0;0;6;NA;4;#DIV/0!;NA
