Bloc;Traitm;Arbre;Code.arbre;UC;Annee;Position;Orientation;UCmort;BGterm;Nbinflo;NbUCfille;NbFruit;ApNAture;ApdateC;Apmort;ApdateM;Lat1NAture;Lat1dateC;Lat1mort;Lat1dateM;Lat2NAture;Lat2dateC;Lat2mort;Lat2dateM;Lat3NAture;Lat3dateC;Lat3mort;Lat3dateM;Lat4NAture;Lat4dateC;Lat4mort;Lat4dateM;Lat5NAture;Lat5dateC;Lat5mort;Lat5dateM;Lat6NAture;Lat6dateC;Lat6mort;Lat6dateM;Lat7NAture;Lat7dateC;Lat7mort;Lat7dateM;Lat8NAture;Lat8dateC;Lat8mort;Lat8dateM;Lat9NAture;Lat9dateC;Lat9mort;Lat9dateM
1;E;41;1-E-41;106;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;41;1-E-41;107;2017;A;N;0;1;1;0;0;F;15/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;41;1-E-41;108;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;41;1-E-41;109;2017;A;SO;0;1;1;0;0;F;02/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;41;1-E-41;110;2017;L;SO;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;41;1-E-41;111;2017;A;SE;0;1;1;0;0;F;13/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;41;1-E-41;112;2017;L;SE;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;43;1-E-43;113;2017;A;SE;0;1;1;0;0;F;06/09/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;43;1-E-43;114;2017;L;NE;0;1;0;1;0;V;11/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;43;1-E-43;115;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;43;1-E-43;116;2017;L;O;0;1;0;1;0;V;13/09/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;43;1-E-43;117;2017;A;O;0;1;1;0;0;F;25/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;43;1-E-43;118;2017;A;O;0;1;1;0;0;F;29/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;43;1-E-43;119;2017;A;NE;0;1;0;1;0;V;13/09/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;43;1-E-43;120;2017;A;SO;0;1;0;1;0;V;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;44;1-E-44;121;2017;A;E;0;1;1;0;0;F;07/09/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;44;1-E-44;122;2017;L;NO;0;1;1;0;0;F;02/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;44;1-E-44;123;2017;L;NO;0;1;1;0;0;F;02/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;44;1-E-44;124;2017;L;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;44;1-E-44;125;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;44;1-E-44;126;2017;A;SO;0;1;1;0;0;F;30/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;44;1-E-44;127;2017;A;SO;0;1;1;0;0;F;04/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;44;1-E-44;128;2017;L;O;0;0;3;0;0;;;;;F;07/08/2018;;06/09/2018;F;07/08/2018;;06/09/2018;F;07/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;
1;E;45;1-E-45;129;2017;A;SO;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;45;1-E-45;130;2017;A;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;45;1-E-45;131;2017;L;NE;0;1;0;1;0;V;12/09/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;45;1-E-45;132;2017;A;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;45;1-E-45;133;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;45;1-E-45;134;2017;A;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;45;1-E-45;135;2017;A;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;45;1-E-45;136;2017;A;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;47;1-E-47;137;2017;A;O;0;1;1;0;0;FV;06/07/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;47;1-E-47;138;2017;A;O;0;1;4;0;11;F;27/07/2018;;03/10/2018;F;28/07/2018;;;F;07/08/2018;;03/10/2018;F;07/08/2018;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;47;1-E-47;139;2017;A;N;0;1;1;0;0;F;21/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;47;1-E-47;140;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;47;1-E-47;141;2017;A;S;0;1;1;0;0;F;07/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;47;1-E-47;142;2016;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;47;1-E-47;143;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;47;1-E-47;144;2017;A;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;48;1-E-48;153;2017;A;N;0;1;1;0;0;F;02/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;48;1-E-48;154;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;48;1-E-48;155;2017;A;SE;0;1;1;0;0;F;02/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;48;1-E-48;156;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;48;1-E-48;157;2017;A;S;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;48;1-E-48;158;2017;A;S;0;1;1;0;0;F;02/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;48;1-E-48;159;2017;A;N;0;1;0;0;0;BG;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;48;1-E-48;160;2017;A;N;0;1;6;0;0;F;30/07/2018;;13/09/2018;F;30/07/2018;;13/09/2018;F;31/07/2018;;13/09/2018;F;31/07/2018;;13/09/2018;F;31/07/2018;;13/09/2018;F;30/07/2018;;13/09/2018;;;;;;;;;;;;;;;;
1;E;49;1-E-49;161;2016;L;SE;0;0;1;0;0;;;;;F;01/09/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;49;1-E-49;162;2016;A;S;0;0;3;0;0;;;;;F;02/08/2018;;20/09/2018;F;02/08/2018;;20/09/2018;F;02/08/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;
1;E;49;1-E-49;163;2017;A;S;0;1;0;1;0;V;09/09/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;49;1-E-49;164;2017;A;SO;0;1;1;0;0;F;24/08/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;49;1-E-49;165;2017;A;O;0;1;1;0;0;F;21/08/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;49;1-E-49;166;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;49;1-E-49;167;2017;A;E;0;1;1;0;0;F;10/09/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;49;1-E-49;168;2016;A;E;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;50;1-E-50;169;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;50;1-E-50;170;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;50;1-E-50;171;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;50;1-E-50;172;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;50;1-E-50;173;2017;L;S;0;1;0;0;0;BG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;50;1-E-50;174;2017;A;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;50;1-E-50;175;2017;L;E;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;50;1-E-50;176;2017;L;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;52;1-E-52;177;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;52;1-E-52;178;2017;L;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;52;1-E-52;179;2017;L;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;52;1-E-52;180;2017;A;N;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;52;1-E-52;181;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;52;1-E-52;182;2017;A;S;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;52;1-E-52;183;2017;A;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;52;1-E-52;184;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;53;1-E-53;185;2016;L;E;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;53;1-E-53;186;2017;A;E;0;1;1;0;0;F;01/09/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;53;1-E-53;187;2016;L;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;53;1-E-53;188;2017;A;N;0;1;1;0;0;F;21/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;53;1-E-53;189;2017;L;N;0;1;2;0;0;F;23/07/2018;;13/09/2018;F;22/08/2018;;13/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;53;1-E-53;190;2017;L;N;0;1;1;0;0;F;20/07/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;53;1-E-53;191;2017;A;NE;0;1;1;0;0;F;26/08/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;53;1-E-53;192;2017;A;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;54;1-E-54;193;2017;A;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;54;1-E-54;194;2017;A;S;0;1;1;0;0;F;26/08/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;54;1-E-54;195;2017;A;E;0;1;1;0;0;F;26/08/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;54;1-E-54;196;2016;A;SO;0;1;1;0;0;F;07/09/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;54;1-E-54;197;2016;A;O;0;1;1;0;0;F;11/08/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;54;1-E-54;198;2017;A;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;54;1-E-54;199;2017;A;E;0;1;1;0;0;F;02/08/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;E;54;1-E-54;200;2017;A;S;0;1;1;0;0;F;06/09/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;4;2-Sn-4;1;2017;L;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;4;2-Sn-4;2;2017;L;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;4;2-Sn-4;3;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;4;2-Sn-4;4;2017;A;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;4;2-Sn-4;5;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;4;2-Sn-4;6;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;4;2-Sn-4;7;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;4;2-Sn-4;8;2017;L;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;6;2-Sn-6;9;2017;A;O;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;6;2-Sn-6;10;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;6;2-Sn-6;11;2017;L;NO;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;6;2-Sn-6;12;2017;A;SO;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;6;2-Sn-6;13;2017;A;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;6;2-Sn-6;14;2017;A;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;6;2-Sn-6;15;2017;A;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;6;2-Sn-6;16;2017;A;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;7;2-Sn-7;17;2017;A;O;0;1;1;0;0;F;23/07/2018;;13/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;7;2-Sn-7;18;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;7;2-Sn-7;19;2017;L;NO;0;1;1;0;0;F;07/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;7;2-Sn-7;20;2017;L;O;0;1;1;0;0;F;02/08/2018;;13/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;7;2-Sn-7;21;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;7;2-Sn-7;22;2017;L;SE;0;1;2;0;0;F;16/08/2018;;06/09/2018;F;18/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;7;2-Sn-7;23;2017;L;SO;0;1;2;0;0;;;;;F;11/08/2018;;06/09/2018;F;30/07/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;7;2-Sn-7;24;2017;L;S;0;1;1;0;0;F;07/08/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;8;2-Sn-8;25;2017;A;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;8;2-Sn-8;26;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;8;2-Sn-8;27;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;8;2-Sn-8;28;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;8;2-Sn-8;29;2017;A;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;8;2-Sn-8;30;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;8;2-Sn-8;31;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;8;2-Sn-8;32;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;9;2-Sn-9;33;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;9;2-Sn-9;34;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;9;2-Sn-9;35;2017;A;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;9;2-Sn-9;36;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;9;2-Sn-9;37;2017;L;S;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;9;2-Sn-9;38;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;9;2-Sn-9;39;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;9;2-Sn-9;40;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;11;2-Sn-11;41;2017;L;S;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;11;2-Sn-11;42;2017;L;N;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;11;2-Sn-11;43;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;11;2-Sn-11;44;2017;A;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;11;2-Sn-11;45;2017;A;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;11;2-Sn-11;46;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;11;2-Sn-11;47;2017;L;S;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;11;2-Sn-11;48;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;12;2-Sn-12;49;2017;L;NO;0;1;0;0;0;BG;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;12;2-Sn-12;50;2017;L;SO;0;1;1;0;0;F;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;12;2-Sn-12;51;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;12;2-Sn-12;52;2017;L;O;0;1;0;1;0;V;13/09/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;12;2-Sn-12;53;2017;L;SE;0;1;0;0;0;BG;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;12;2-Sn-12;54;2017;L;SE;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;12;2-Sn-12;55;2017;A;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;12;2-Sn-12;56;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;13;2-Sn-13;57;2017;A;NO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;13;2-Sn-13;58;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;13;2-Sn-13;59;2017;A;NE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;13;2-Sn-13;60;2017;A;E;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;13;2-Sn-13;61;2017;A;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;13;2-Sn-13;62;2017;L;SE;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;13;2-Sn-13;63;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;13;2-Sn-13;64;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;14;2-Sn-14;65;2017;L;O;0;1;0;1;0;V;06/09/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;14;2-Sn-14;66;2017;L;O;1;1;1;0;0;F;30/07/2018;;13/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;14;2-Sn-14;67;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;14;2-Sn-14;68;2017;L;SO;0;1;0;1;0;V;20/09/2018;;03/10/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;14;2-Sn-14;69;2017;L;SE;0;1;1;0;0;F;26/07/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;14;2-Sn-14;70;2017;L;E;0;1;1;0;2;F;30/07/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;14;2-Sn-14;71;2017;L;E;0;1;0;1;0;V;14/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;14;2-Sn-14;72;2017;L;NE;0;1;0;1;0;V;27/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;16;2-Sn-16;73;2017;L;O;0;1;1;0;4;F;12/07/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;16;2-Sn-16;74;2017;L;O;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;16;2-Sn-16;75;2017;L;O;0;1;1;0;0;F;20/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;16;2-Sn-16;76;2017;L;O;0;1;0;0;0;;;;;BG;NA;;06/09/2018;BG;NA;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;16;2-Sn-16;77;2017;L;SE;0;1;1;0;0;;;;;F;30/07/2018;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;16;2-Sn-16;78;2017;L;SO;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;16;2-Sn-16;79;2017;L;S;0;1;1;0;0;F;30/07/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;16;2-Sn-16;80;2017;A;SO;0;1;1;0;0;F;01/08/2018;;26/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;19;2-Sn-19;81;2017;A;SO;0;1;2;0;0;F;22/08/2018;;13/09/2018;F;28/08/2018;;13/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;19;2-Sn-19;82;2017;L;O;0;1;0;0;0;BG;NA;;06/09/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Sn;19;2-Sn-19;83;2017;A;NE;0;1;4;0;0;F;09/09/2018;;20/09/2018;F;06/09/2018;;20/09/2018;F;03/09/2018;;20/09/2018;F;09/09/2018;;20/09/2018;;;;;;;;;;;;;;;;;;;;;;;;
